D1,D2,shift,eta,inv_outer,inv_inner,escape_prob
3,6,0,0.8,True,True,1.0
3,6,1,0.2,False,False,0.3333333333333333
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,0.6666666666666666
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,0.4666666666666667
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,0.8
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,0.9333333333333333
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,False,1.0
3,6,1,0.2,False,True,0.3333333333333333
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,0.6333333333333333
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,0.3333333333333333
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,0.6333333333333333
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,0.9333333333333333
3,6,1,0.2,False,True,1.0
3,6,1,0.2,False,True,1.0
3,6,1,0.2,True,False,0.36666666666666664
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,0.6
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,0.4
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,0.8
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,0.9666666666666667
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,False,1.0
3,6,1,0.2,True,True,0.3333333333333333
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,0.7
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,0.2
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,0.6666666666666666
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,0.9333333333333333
3,6,1,0.2,True,True,1.0
3,6,1,0.2,True,True,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,0.9333333333333333
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,False,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,0.9666666666666667
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,False,True,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,0.9
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,False,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,0.9333333333333333
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.5,True,True,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,False,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,False,True,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,False,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,1,0.8,True,True,1.0
3,6,2,0.2,False,False,0.7
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,0.5666666666666667
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,0.9666666666666667
3,6,2,0.2,False,False,0.9666666666666667
3,6,2,0.2,False,False,0.3333333333333333
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,0.9
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,False,1.0
3,6,2,0.2,False,True,0.7666666666666667
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,0.5
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,0.9
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,0.3
3,6,2,0.2,False,True,0.9333333333333333
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,0.9666666666666667
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,False,True,1.0
3,6,2,0.2,True,False,0.7
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,0.4666666666666667
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,0.8333333333333334
3,6,2,0.2,True,False,0.9
3,6,2,0.2,True,False,0.5666666666666667
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,0.9
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,False,1.0
3,6,2,0.2,True,True,0.7666666666666667
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,0.4666666666666667
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,0.8666666666666667
3,6,2,0.2,True,True,0.9333333333333333
3,6,2,0.2,True,True,0.2
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.2,True,True,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,0.9333333333333333
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,False,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,0.8333333333333334
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,False,True,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,0.9666666666666667
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,False,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,0.8666666666666667
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.5,True,True,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,False,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,False,True,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,False,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,2,0.8,True,True,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,0.9
3,6,3,0.2,False,False,0.7666666666666667
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,0.9333333333333333
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,False,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,0.8666666666666667
3,6,3,0.2,False,True,0.9
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,0.9666666666666667
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,False,True,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,0.8666666666666667
3,6,3,0.2,True,False,0.8666666666666667
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,0.9333333333333333
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,False,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,0.9666666666666667
3,6,3,0.2,True,True,0.8666666666666667
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,0.9333333333333333
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.2,True,True,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,False,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,False,True,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,False,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.5,True,True,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,False,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,False,True,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,False,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
3,6,3,0.8,True,True,1.0
5,2,0,0.2,False,False,0.9333333333333333
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,0.8666666666666667
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,0.8333333333333334
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,0.9333333333333333
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,0.9666666666666667
5,2,0,0.2,False,False,0.9333333333333333
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,False,1.0
5,2,0,0.2,False,True,0.9333333333333333
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,0.9333333333333333
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,0.8
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,0.9666666666666667
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,0.9333333333333333
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
5,2,0,0.2,False,True,1.0
